primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
DSC2,1.0071740072831697e-25,1.41955491187178,1.644151691279,1.1949581324645602,2.5404878715003597e-24,1.826610779608757e-21
CXCL15,1.0418031596397699e-25,1.89129032022381,2.13329694797369,1.64928369247394,2.6241864032259397e-24,1.889414210322687e-21
SPON2,1.11071900504395e-25,-1.22940077017049,-1.0362401062953102,-1.4225614340456798,2.7938973475002903e-24,2.0143999875477077e-21
CPA6,1.1165065055744698e-25,-1.48379198743993,-1.2363283948169699,-1.7312555800629,2.8045653718973194e-24,2.0248961985098586e-21
GCNT1,1.2214492931730697e-25,1.16511812917735,1.32312020463721,1.00711605371748,3.0639286834006694e-24,2.2152204380986795e-21
TRIM27,1.2586669551738498e-25,0.721332848500515,0.84463094250337,0.5980347544976589,3.1529259529051e-24,2.282718389903294e-21
TRIM44,1.26353553729383e-25,0.91752487286632,1.07885115962981,0.7561985861028341,3.1607559316359797e-24,2.2915480504360902e-21
RAD51C,1.3682461605034697e-25,1.18580244240499,1.34848764766852,1.02311723714146,3.41797691004006e-24,2.4814512366890926e-21
TIMP2,1.404961193217e-25,1.51250594464424,1.7773546629499701,1.2476572263385,3.50486605229485e-24,2.5480376200183512e-21
SLC31A1,1.43714482151978e-25,0.7546925206665,0.8857904775937109,0.6235945637392879,3.58022781361026e-24,2.606405848308273e-21
TNIP3,1.49760358534255e-25,1.52080048869039,1.7844564276306798,1.2571445497501101,3.7257254627945894e-24,2.7160538623772487e-21
RNF130,1.6330180332157998e-25,0.780522058285576,0.9167407318768199,0.644303384694331,4.05704315758927e-24,2.9616415050401745e-21
KRT32,1.7189311545975499e-25,-0.8242637473407959,-0.643901133733471,-1.00462636094812,4.26464232828745e-24,3.1174535419781166e-21
ENKD1,1.8401222142605396e-25,1.1122321620098798,1.3162538477892198,0.908210476230547,4.5528590010680895e-24,3.3372456477829147e-21
TPM4,1.92503203039802e-25,0.650135385245313,0.7617996690736,0.538471101417025,4.75645516393713e-24,3.491238090329849e-21
CMBL,2.0256917094129398e-25,1.24937890149767,1.3931734817962,1.1055843211991498,4.99835984243716e-24,3.673794484191308e-21
CHIC2,2.07652548073232e-25,0.629932219126562,0.7381848927098149,0.52167954554331,5.11682963567409e-24,3.7659866118561356e-21
TBX3OS2,2.09608407751601e-25,-1.04787453447304,-0.8909898394944321,-1.20475922945165,5.1580163948209296e-24,3.801458082983036e-21
GM94,2.10637214460494e-25,-0.639690434254305,-0.415082327613993,-0.864298540894617,5.17630964966873e-24,3.820116521455519e-21
GRINA,2.1506341110107e-25,0.987707042289889,1.1573999313705199,0.818014153209261,5.2779296667510095e-24,3.900390023729006e-21
ARSB,2.26826134418416e-25,0.968995811455552,1.1414523664213898,0.796539256489712,5.559079424070799e-24,4.113718773812393e-21
GANAB,2.27962075764925e-25,0.7694256148393391,0.9023352277353291,0.63651600194335,5.5793794953747304e-24,4.13432020607268e-21
SPRR2I,2.3027934888616894e-25,-0.605223359566095,-0.46492499844556606,-0.7455217206866228,5.6284990180587e-24,4.17634627139956e-21
SLC39A7,2.31508099697607e-25,0.7541344139328441,0.8838048557172571,0.624463972148431,5.65091641469152e-24,4.198630896115801e-21
LIG1,3.0715082177361e-25,1.46487894128849,1.7231362123781602,1.2066216701988202,7.48721411785779e-24,5.5704873036861905e-21
IL11RA1,3.31005115289723e-25,1.15400376401878,1.34957548081323,0.958432047224321,8.05786412200592e-24,6.0031087708944165e-21
ARF6,4.0605953502982597e-25,0.598819393732422,0.702430998793823,0.49520778867102205,9.84531514345043e-24,7.364295727300924e-21
CHST3,4.09369783461484e-25,-0.9339286375511641,-0.7762452651823559,-1.09161200991997,9.912323621972599e-24,7.424330392857475e-21
OTUB1,4.309779103987941e-25,-0.706323323435643,-0.5832586629685921,-0.8293879839026949,1.0421620510656698e-23,7.816215382992529e-21
LARP4B,4.7566757939760495e-25,0.619504421326155,0.7268336139360659,0.512175228716245,1.14869603461451e-23,8.626707219954964e-21
ANAPC11,4.876331485443579e-25,0.682692518273063,0.801010370460965,0.5643746660851611,1.1754014319177301e-23,8.843714782000475e-21
RAB8A,4.88022319273296e-25,0.6418186217337929,0.753028752287138,0.5306084911804481,1.1754014319177301e-23,8.850772782340497e-21
PLOD3,5.096505345307229e-25,0.8283710712434571,0.982909109508987,0.6738330329779271,1.22424133698665e-23,9.243022094249191e-21
SNRNP48,5.578586389285299e-25,0.8416512024500509,0.9980953377098372,0.685207067190265,1.33827040682643e-23,1.0117324275607818e-20
TBC1D22B,5.636114551651479e-25,1.0273900893407901,1.20516443875728,0.8496157399242941,1.3502849869055698e-23,1.0221657350875121e-20
S100A7A,7.00433568351697e-25,-1.25520037159984,-0.995495937337328,-1.5149048058623502,1.67586585694279e-23,1.2703063195626376e-20
MGAT4A,7.1010766223902e-25,1.47796669803203,1.7095689919494599,1.24636440411459,1.696773723632e-23,1.2878512562366865e-20
SERP1,8.007831116535819e-25,0.7250268142807751,0.851296698056228,0.598756930505322,1.9109213832828102e-23,1.452300251294936e-20
POMGNT1,8.230894926489509e-25,0.905294740566438,1.06865929639911,0.7419301847337649,1.96157043872291e-23,1.4927551038681376e-20
ZNFX1,8.343368185194469e-25,1.3834557094264701,1.59266003756495,1.17425138128799,1.9857654252845998e-23,1.5131532540668688e-20
RFWD3,8.6589480796865e-25,0.8961804648327809,1.05794774729277,0.734413182372787,2.0581740809068696e-23,1.5703868237319435e-20
CDIPT,8.826249399597041e-25,0.6922318620286819,0.8144170847136191,0.570046639343745,2.09519449098288e-23,1.6007285911109195e-20
ITM2C,9.426183719406209e-25,0.8710638049088549,1.02298489561827,0.719142714199438,2.2346832409823698e-23,1.70953267935151e-20
PRKCDBP,9.72222991164636e-25,0.956485519421021,1.1263610442168601,0.786609994625179,2.3018585075407098e-23,1.763223616776184e-20
ST3GAL4,9.77838185639337e-25,1.1699063822645,1.3803449747618401,0.959467789767156,2.3121347242183899e-23,1.7734073334755015e-20
ALOX12,9.794700497657249e-25,1.7871240107331599,2.06611166167233,1.50813635979398,2.31297771126968e-23,1.7763668822551185e-20
NUB1,1.00704480878182e-24,0.8906348440243008,1.04762959964259,0.733640088406011,2.37500190534033e-23,1.8263764652067086e-20
CGGBP1,1.0126611873596801e-24,0.667292118054157,0.7837691575951609,0.5508150785131539,2.38514588233185e-23,1.8365623293955158e-20
ACAT2,1.1208647386191599e-24,1.1451543625848402,1.34784675708072,0.942461968088965,2.6365762515690102e-23,2.0328002899597085e-20
PKP2,1.1365865106974198e-24,0.896517281031795,1.00097753414896,0.792057027914626,2.67009494274719e-23,2.0613132958008406e-20
PIN1,1.1594220384056899e-24,0.699354864058671,0.821624856675614,0.577084871441728,2.7202170877782e-23,2.102727808852559e-20
CRELD2,1.1932911961749198e-24,0.9752161380858859,1.1515723411644099,0.7988599350073621,2.7960631955850497e-23,2.1641529133828347e-20
ELOVL5,1.24911540827604e-24,0.9174945314357791,1.08064888804297,0.7543401748285901,2.92309123154766e-23,2.2653957044494262e-20
SEL1L3,1.2652819042268e-24,0.9477462508179308,1.14011844716673,0.7553740544691329,2.9571072957547896e-23,2.2947152615057244e-20
SRSF4,1.3997377648812401e-24,0.784359995662519,0.924704654665381,0.6440153366596569,3.2671356633058097e-23,2.538564410388617e-20
SELENOM,1.41735653976289e-24,1.34660153972493,1.60484813292876,1.08835494652111,3.2997661367316696e-23,2.5705178205139772e-20
STXBP1,1.41660108888403e-24,1.1207632351983798,1.30608551285734,0.935440957539425,3.2997661367316696e-23,2.5691477348000766e-20
GTPBP2,1.4477269978714498e-24,0.916871326519567,1.0788279595477999,0.754914693491333,3.36184082373835e-23,2.6255976833396615e-20
SERPINA9,1.5446456792418899e-24,0.941009882687233,1.04969679524527,0.8323229701291959,3.5823138156944895e-23,2.801369403873091e-20
NUDC,1.5525698389208e-24,0.788600913685247,0.9268739130059641,0.6503279143645311,3.59609279676471e-23,2.815740659866763e-20
TMX1,1.6983398230724297e-24,0.810068494894582,0.9526662387152479,0.667470751073917,3.9287105907195893e-23,3.0801091031241585e-20
ETV5,1.7436283733808e-24,1.2164586968134,1.4062900087072399,1.0266273849195602,4.02833683816996e-23,3.162244417963419e-20
STAT3,1.79475019824107e-24,0.880718955129858,1.0355243713547801,0.7259135389049379,4.14116915970739e-23,3.2549589595300047e-20
ZFP365,1.85320189580318e-24,-0.9049712129608101,-0.7436513760384971,-1.06629104988312,4.27060604603385e-23,3.3609669582286477e-20
TNF,2.05772972990135e-24,1.2725178529963301,1.4979607157276003,1.04707499026506,4.7359119773465496e-23,3.731898638149088e-20
MKKS,2.0742877143312097e-24,0.6895837566638051,0.810839728914687,0.568327784412923,4.76796983360087e-23,3.761928198711082e-20
STC2,2.24370157632921e-24,1.31530647998384,1.49031239061237,1.1403005693553,5.1378499732710397e-23,4.0691771788306555e-20
RAB6A,2.2693648872115896e-24,0.611412139519775,0.7190436783726031,0.503780600666947,5.19006325277042e-23,4.115720159446939e-20
WDFY1,2.4617941494036895e-24,0.8652341810152521,1.02332646067161,0.7071419013588901,5.61598725705475e-23,4.4647098693585315e-20
NT5C,2.7740420463807794e-24,-0.668205159218181,-0.55031370133428,-0.786096617102083,6.32035509461832e-23,5.031002655316181e-20
GMDS,3.1531298978385e-24,0.96353266767794,1.1354663369073998,0.7915989984484759,7.17505192311155e-23,5.718516382719903e-20
CAR9,3.1687837412882994e-24,1.86749702765003,2.18825123977452,1.54674281552554,7.20163683358453e-23,5.74690619320046e-20
ZC3H14,3.30058911865814e-24,0.68312014875421,0.8050061848493941,0.561234112659025,7.49180028235095e-23,5.985948425598403e-20
SLC9A3R2,3.42934068329697e-24,1.1017704031017401,1.26104554613035,0.9424952600731379,7.7549280090117e-23,6.219452263227384e-20
MAP1B,3.59455741654194e-24,1.31078978915987,1.5410503768993797,1.08052920142037,8.118417597310659e-23,6.519089330640462e-20
TUSC3,3.78009611777277e-24,0.713381811443121,0.84258668564027,0.5841769372459731,8.52684368058794e-23,6.855582319192696e-20
GABRP,3.89685619486309e-24,2.11671022126019,2.48483800402206,1.74858243849832,8.768409919359439e-23,7.0673383950037e-20
RBP1,4.17963581531174e-24,2.00303487689348,2.30144633979866,1.7046234139882999,9.39304524739698e-23,7.580187514649372e-20
HDAC3,4.282220204428879e-24,0.743927265060841,0.8791849802353241,0.6086695498863579,9.61167643904978e-23,7.766234562752216e-20
ADGRG2,4.31583209157692e-24,1.1148812099382899,1.2526695765328502,0.9770928433437299,9.67514595955983e-23,7.827193081283902e-20
LSM1,4.4461169100710994e-24,0.6760667066656929,0.795895332928268,0.556238080403118,9.954910651981409e-23,8.063477628104946e-20
CTBP1,4.49337465603371e-24,0.623750776698926,0.7343335526815541,0.513168000716298,1.0048316000225299e-22,8.149184276182736e-20
LPCAT1,4.5077807279940994e-24,1.03207355839821,1.21804870394188,0.8460984128545329,1.00681171530666e-22,8.175311128290099e-20
RANBP3,5.08330732248673e-24,0.7804334261263141,0.919526514063973,0.641340338188655,1.1325658673294798e-22,9.219086160061934e-20
SLFN9,5.0777909725893495e-24,1.5178962991850098,1.79199166597929,1.24380093239072,1.1325658673294798e-22,9.209081707888044e-20
NRADD,5.308610221580269e-24,-1.15943972873622,-0.9538107679791958,-1.36506868949325,1.1813123310255198e-22,9.627695497857975e-20
PLEKHB2,5.41743209902076e-24,0.7286754935419529,0.8580761657981899,0.5992748212857161,1.20257709360882e-22,9.82505485478405e-20
B4GALT4,5.627291146310139e-24,0.9643033896426791,1.0808807310250699,0.8477260482602871,1.24763511282984e-22,1.0205655222948069e-19
LZTS2,6.240275029191679e-24,0.8959681871994549,1.05538696429999,0.736549410098923,1.3818513788696e-22,1.1317362792942029e-19
PELI1,6.831142147620719e-24,0.8585192293599171,1.0120228205718,0.7050156381480358,1.50900845297502e-22,1.2388959398924937e-19
UBE2G1,7.7873057677327e-24,0.668514201624993,0.7892397411584421,0.547788662091543,1.71813354505596e-22,1.4123057740360025e-19
CERS2,7.85051079121354e-24,0.8138620319013811,0.962773435396062,0.664950628406699,1.72997404264215e-22,1.4237686370944874e-19
BBOX1,8.00567103054816e-24,1.1614679650130602,1.30259001004844,1.02034591997768,1.76202487633521e-22,1.4519084981002143e-19
MAX,8.16153810504438e-24,0.681276619183781,0.8075776459110029,0.5549755924565589,1.79415339482527e-22,1.4801765507308487e-19
ETV6,8.50736866596117e-24,1.0787764465265401,1.27431757378464,0.8832353192684449,1.86791329450208e-22,1.5428963812587177e-19
STK39,8.90607025875689e-24,1.06543901285859,1.2600343245182999,0.8708437011988759,1.9530893617027198e-22,1.6152049021281496e-19
COPZ2,9.38503128652927e-24,1.3729160848022401,1.59572944710242,1.1501027225020701,2.0556392199576698e-22,1.7020692741249484e-19
EIF4A2,1.02211387203787e-23,0.629547116672474,0.7421375578972299,0.516956675447718,2.2360744491289296e-22,1.853705718327881e-19
AKT3,1.02768366481371e-23,1.00946598021003,1.18389800608339,0.835033954336669,2.24555071627247e-22,1.8638070945061445e-19
NEURL3,1.0676392270056598e-23,1.1593393403768701,1.2998513983610802,1.01882728239265,2.33004873898612e-22,1.9362705020974646e-19
GM20442,1.07913719995031e-23,-1.01532134889716,-0.847668608678293,-1.18297408911603,2.3523115695070597e-22,1.9571232258298821e-19
PXDN,1.1699865943567099e-23,1.2137719810065,1.4072154283748002,1.02032853363819,2.54728413868587e-22,2.121887687525329e-19
CTSC,1.2082265335008599e-23,1.01637028403782,1.19840122267069,0.834339345404952,2.6273856608599e-22,2.1912396411571595e-19
ENPP4,1.27328734887504e-23,1.2410326228688502,1.39091289767859,1.09115234805911,2.7622415501432598e-22,2.3092339359197725e-19
PSME2B,1.2857900049276098e-23,0.8878541833738491,1.05474269516059,0.72096567158711,2.78603196288736e-22,2.331908752936713e-19
MYO18A,1.44842312090265e-23,0.819815822204207,0.975072066653182,0.664559577755231,3.1346780096289296e-22,2.626860172069046e-19
CANT1,1.46164246290684e-23,0.92343971543005,1.09509413306625,0.751785297793851,3.1595170092107895e-22,2.650834770727845e-19
EFEMP2,1.68523790744718e-23,0.99783086170835,1.1169015775275102,0.8787601458891899,3.6341824838837096e-22,3.0563474689462056e-19
TMEM123,1.69832478500494e-23,0.742974607841835,0.876908484113048,0.6090407315706221,3.65805443002963e-22,3.080081830084959e-19
SPRR1B,1.75930981006017e-23,-1.8416402920652801,-1.53268075409554,-2.1505998300350297,3.78491609908081e-22,3.190684271525124e-19
LPP,1.808348944897e-23,0.8989803279931179,1.061880419505,0.7360802364812379,3.885807637991929e-22,3.279621646465199e-19
UBALD2,1.91852611694269e-23,0.6823275548493521,0.8051799197501809,0.559475189948523,4.11767924933403e-22,3.4794389656872624e-19
CMTM6,1.9429886179616e-23,0.8237700445841091,0.9777711095949191,0.669768979573299,4.16033548705448e-22,3.523804157535158e-19
EPS8,1.9418363240264e-23,1.12089122924663,1.32850031779618,0.913282140697086,4.16033548705448e-22,3.521714357254279e-19
FAM129B,2.11567230356112e-23,0.795996434939989,0.939398215000851,0.652594654879127,4.52474444544627e-22,3.836983289738447e-19
COX7A2L,2.2349993322503998e-23,-0.60875887728266,-0.49885796008450894,-0.71865979448081,4.7743165947813e-22,4.053394788969325e-19
M6PR,2.2477656778137302e-23,0.698519523265949,0.8244666811296519,0.572572365402246,4.79593862739174e-22,4.076547833282981e-19
MX1,2.5112437745044897e-23,1.1417534584609499,1.28996558642511,0.9935413304967902,5.34553017540063e-22,4.554391709441342e-19
GM684,2.5247698557773297e-23,1.01959712635914,1.15269700514786,0.8864972475704179,5.36802181762926e-22,4.578922610437765e-19
UBE2Q2,2.7231858084181196e-23,-0.9025206582765319,-0.7419436546291851,-1.0630976619238799,5.783102789399429e-22,4.938769782147101e-19
TRAF4,2.92509100586593e-23,0.716970729037503,0.846596905586043,0.587344552488963,6.20461409150697e-22,5.304945048238451e-19
AMER1,2.94785210087019e-23,0.841338190793407,0.9972457222529781,0.6854306593338371,6.2455894510959895e-22,5.346224570138176e-19
9930111J21RIK2,2.9539696203426796e-23,1.01399458007707,1.1435526921867298,0.8844364679674029,6.2512477286505e-22,5.357319303453484e-19
ZFHX4,3.0784725975389e-23,0.764390355247393,0.8524293753960821,0.676351335098705,6.507130422956349e-22,5.583117902896549e-19
AP2B1,3.1566878528611804e-23,0.696101871476704,0.8236542281878442,0.568549514765564,6.66469044231552e-22,5.724969089949037e-19
FAM114A1,3.1637947368579e-23,1.06333467318112,1.24806720428498,0.878602142077255,6.671928063680809e-22,5.737858134765487e-19
KRT5,3.22845310136781e-23,-0.916540390336138,-0.750504419707645,-1.08257636096463,6.80037461630738e-22,5.85512254464066e-19
ADAM8,3.2619353502802895e-23,1.44066817178679,1.70571905041125,1.17561729316234,6.8629303378983e-22,5.915845951268333e-19
IFITM2,3.2760556745976596e-23,0.8282735752383271,0.978312494325103,0.6782346561515501,6.884651878853199e-22,5.941454571450316e-19
KCNN4,3.29433290944141e-23,1.1124750611018,1.3138532787864399,0.9110968434171541,6.9150488015774795e-22,5.974602164562941e-19
TRIM34A,3.57993012445166e-23,1.03245832564834,1.17437604075992,0.8905406105367671,7.49718391882857e-22,6.49256127370553e-19
IDH2,3.59688239616766e-23,0.807466664402663,0.953786788194471,0.661146540610855,7.52399759364436e-22,6.523305913689668e-19
N4BP3,3.73082519273439e-23,0.879845100088472,1.0520008550056,0.7076893451713451,7.79518959624779e-22,6.7662245695430895e-19
NADK,3.8681154195876895e-23,0.733035953019818,0.865979660405346,0.600092245634291,8.063464511453149e-22,7.015214124964234e-19
BBX,4.0902008142863393e-23,0.635033855058604,0.7502755266181658,0.5197921834990411,8.51663398024076e-22,7.417988196789705e-19
CDH1,4.41148457167975e-23,0.925364395012489,1.09368783182687,0.757040958198106,9.17507846238348e-22,8.000668419198395e-19
SCLY,4.52625176527616e-23,0.91496346825508,1.0862968712269,0.74363006528326,9.40298992154048e-22,8.208810201504845e-19
SLCO3A1,4.58277515733049e-23,1.37759936845054,1.57702518481982,1.1781735520812702,9.509520623952589e-22,8.311321025334576e-19
FAM177A,4.68212752018478e-23,0.8308521325971541,0.9830081805731359,0.6786960846211719,9.70457882355098e-22,8.491506470607117e-19
RAB20,4.9026450805581397e-23,1.13076433143873,1.3386733131978001,0.922855349679655,1.01500423722606e-21,8.891437118100242e-19
LURAP1,5.823553862116969e-23,1.10992585790471,1.25813600880394,0.961715707005487,1.20428703356161e-21,1.0561597284335336e-18
CALD1,5.95007584565686e-23,2.2167481677276,2.58866323756233,1.84483309789287,1.22904983527145e-21,1.079105755368328e-18
TUBB3,5.985540332488699e-23,-1.3678913842068703,-1.08229313523625,-1.6534896331775,1.2349688221844698e-21,1.0855375947001504e-18
MAPK12,6.07787967962013e-23,1.14585680437206,1.31338365303566,0.9783299557084709,1.25259574851808e-21,1.1022842586959066e-18
