primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
SELENOT,9.534471891726519e-21,0.700325514876068,0.8353421417233621,0.5653088880287739,1.37018369436095e-19,1.7291718222835215e-16
2610035D17RIK,9.56735760476257e-21,1.13462884435002,1.36310053078841,0.9061571579116371,1.3738210413299599e-19,1.7351359751997396e-16
CNPY2,1.0512200583194799e-20,0.690363833155679,0.8236442790875909,0.5570833872237672,1.5083011849432e-19,1.9064926977682086e-16
STRBP,1.06555213712713e-20,0.916878801878275,1.09712377699855,0.7366338267580039,1.52765640782115e-19,1.932485355893763e-16
IMPDH2,1.07655838827096e-20,1.2191812005471598,1.4587856656186797,0.9795767354756441,1.54221666111233e-19,1.952446292968213e-16
PIK3C2A,1.09782874238328e-20,1.13543031391491,1.35879855694598,0.9120620708838549,1.5702067880018198e-19,1.9910222071863167e-16
ECHDC2,1.1450919358636799e-20,1.30547952211639,1.5633219568258203,1.04763708740696,1.6352273503010698e-19,2.0767387348823697e-16
RCN2,1.1449635712834799e-20,0.884255605818737,1.05834007855113,0.710171133086342,1.6352273503010698e-19,2.076505932879719e-16
CPEB2,1.1529256907212299e-20,-1.22969094312662,-1.01826041768142,-1.4411214685718199,1.64511882981276e-19,2.0909460326920227e-16
ARPC3,1.1558220812437599e-20,-0.62163381411235,-0.5013816136087139,-0.7418860146159859,1.64795513093057e-19,2.096198926543683e-16
GDAP10,1.17727738890031e-20,1.2782596753844098,1.4931032502215,1.06341610054733,1.6772272368496499e-19,2.1351102725096022e-16
H2-M3,1.1788266269364099e-20,1.47059909837343,1.69757189956752,1.2436262971793302,1.6774510469036698e-19,2.137919970611873e-16
MCMBP,1.17928434318603e-20,0.838492102602831,1.00264868081707,0.67433552438859,1.6774510469036698e-19,2.138750084802184e-16
ACSBG1,1.25910535944633e-20,-1.80262501555321,-1.47404245613775,-2.1312075749686796,1.7895873666864199e-19,2.283513479891864e-16
RAB4A,1.2752465899909098e-20,1.57188849414792,1.8791855933238601,1.26459139497199,1.8111098007889697e-19,2.312787215607514e-16
MBTPS1,1.29718185876575e-20,0.912052203080862,1.0898546047025999,0.7342498014591229,1.8408208286835397e-19,2.352569019057564e-16
S100A1,1.3111137574494099e-20,2.13982994354707,2.50230332891217,1.7773565581819701,1.8591367556765101e-19,2.3778359105102496e-16
STX3,1.3338693033184198e-20,0.926132652947053,1.11242248180494,0.7398428240891629,1.8899260691392898e-19,2.419105368498286e-16
GINS4,1.46696495580225e-20,1.01742616502416,1.21992383366548,0.8149284963828441,2.0768834065909198e-19,2.6604876438429606e-16
KANK1,1.50563400884566e-20,-1.2917188533836998,-0.9901419481653821,-1.59329575860203,2.1299671126696397e-19,2.730617838442489e-16
FUNDC2,1.50698882815614e-20,0.590603217057737,0.705789803867251,0.47541663024822295,2.13022208787528e-19,2.733074938743975e-16
PLA2G4F,1.52766318792567e-20,-1.1515367436937398,-0.8956983652172579,-1.4073751221702298,2.15776476450311e-19,2.770569957621995e-16
SLC25A36,1.5749454935353897e-20,1.18283909234809,1.41323614941026,0.9524420352859108,2.22281801328855e-19,2.8563211470757827e-16
GADD45GIP1,1.65900436607561e-20,0.769530050757213,0.918874007448397,0.6201860940660279,2.33963477318407e-19,3.0087703183147264e-16
PIAS2,1.6930973917888997e-20,0.7765484956658331,0.950903201295896,0.602193790035771,2.38547729666396e-19,3.0706014297483483e-16
SMEK1,1.6941413531667298e-20,0.8876630469794979,1.05997679895745,0.715349295001543,2.38547729666396e-19,3.0724947581031813e-16
MESDC1,1.71814105156354e-20,0.8763110139010879,1.04889706048547,0.703724967316711,2.41739380226194e-19,3.116020611115636e-16
UGGT1,1.76804905416984e-20,0.9412753287136459,1.12722720686151,0.755323450565787,2.4856850888700896e-19,3.2065337646424218e-16
CAMKK2,1.78079961696769e-20,1.2870241918486398,1.5067688201007199,1.06727956359657,2.50167171598188e-19,3.2296581853326023e-16
SFPQ,1.8419451523139198e-20,0.8827484660255099,1.05427033458723,0.71122659746379,2.5835666885046603e-19,3.340551728236525e-16
THEM5,1.84616965715727e-20,-0.798287253815818,-0.47815670626995005,-1.1184178013616901,2.5874909507113e-19,3.3482132902204247e-16
PLIN2,1.88517901615535e-20,1.06930195053428,1.28789442038229,0.8507094806862651,2.6401240646327e-19,3.418960663699343e-16
DSCR3,1.93030433967674e-20,0.9295663256922241,1.11983281384116,0.739299837543286,2.69915185076156e-19,3.5007999504377356e-16
TAF15,1.93016435553985e-20,0.8816839817513241,1.05399404316477,0.709373920337882,2.69915185076156e-19,3.5005460752070715e-16
TMEM135,1.96719112744835e-20,1.12197279312663,1.3422250935304698,0.901720492722788,2.7486115783823895e-19,3.5676978287403274e-16
PGM2,2.0883955029318e-20,1.14713136681588,1.37187441575624,0.9223883178755121,2.91571523026722e-19,3.787514084117113e-16
TXLNA,2.1676850617633797e-20,1.0016754437956898,1.2013233445767,0.8020275430146792,3.02408740616466e-19,3.9313136280140654e-16
DCPS,2.2722203742282498e-20,1.0077472385386101,1.20461296452463,0.8108815125525871,3.16748568078428e-19,4.120898870700354e-16
NSMF,2.34632085246435e-20,1.11339415387589,1.3306549686323101,0.8961333391194759,3.2682699677644695e-19,4.255287498029345e-16
STARD3NL,2.3741877254370496e-20,0.928234929221725,1.1091075162589499,0.7473623421844972,3.3045486253665696e-19,4.305826858852633e-16
SMIM11,2.45571689323845e-20,0.7483134503401808,0.8942285336912769,0.6023983669890849,3.41540502881692e-19,4.453688157577253e-16
MAP4,2.53662289763974e-20,-0.9870703399562691,-0.788887423184013,-1.1852532567285199,3.5252255074018703e-19,4.600419287159433e-16
FCHSD2,2.56329893040739e-20,1.00599556641185,1.21475552278101,0.797235610042694,3.5595703983053897e-19,4.648798940186842e-16
SCLY,2.62907846450662e-20,1.09964492455166,1.3149490586789299,0.884340790424396,3.6481229557989297e-19,4.768096703229206e-16
SLC25A11,2.6984716164092996e-20,0.7021912947152111,0.8392875189296309,0.565095070500792,3.74155055314977e-19,4.893948123519905e-16
HDAC7,2.76122339468174e-20,1.1754726326104499,1.40341838452429,0.947526880696615,3.82271354854566e-19,5.007754748594804e-16
DEXI,2.78921342397603e-20,0.8467964862184719,1.01199246972477,0.6816005027121771,3.85851828049041e-19,5.058517465722928e-16
TRIM30D,2.9231354772106296e-20,1.29488397656196,1.44144562342948,1.1483223296944398,4.0407000773393294e-19,5.301398501469198e-16
ACSF2,3.0404861156514903e-20,1.3729108284244698,1.54625342503011,1.19956823181884,4.1997148662190005e-19,5.514225619345543e-16
SLC5A9,3.0915254337075293e-20,1.4427252742770702,1.7115284402643,1.1739221082898401,4.26696387105934e-19,5.606790526571975e-16
PGGHG,3.2637591728567495e-20,1.1084492224755902,1.3121624142786101,0.904736030672577,4.49783710934119e-19,5.919153635893001e-16
CHMP6,3.2795187722490296e-20,0.8815337234625471,1.05453729220402,0.7085301547210731,4.5161239524304e-19,5.94773524535084e-16
TECPR1,3.31729139394872e-20,1.1065603952193201,1.32350226696757,0.88961852347107,4.5646734992909e-19,6.016239672065399e-16
DECR1,3.5171666595177596e-20,1.42554475498277,1.56941046423888,1.2816790457266498,4.83603749332935e-19,6.378733453701409e-16
KRT4,3.74041988308435e-20,-2.12221574883074,-1.7062776379026898,-2.5381538597587903,5.13911022724377e-19,6.783625499961777e-16
F2RL1,3.75198043712496e-20,1.22858955759457,1.4635453256990099,0.993633789490141,5.15109138589692e-19,6.804591720769828e-16
GALT,3.82826010391303e-20,1.02343043982186,1.2293302197662,0.8175306598775179,5.251840033628339e-19,6.942932524456671e-16
ACIN1,3.90148751681456e-20,0.848847135097275,1.01586510631546,0.68182916387909,5.3482522755063395e-19,7.075737760494886e-16
BLVRB,3.9344659806265895e-20,-1.07551610816333,-0.862910331263621,-1.28812188506305,5.389386331166449e-19,7.135547502464382e-16
OASL1,3.99001196538399e-20,2.22677098034854,2.6546869598766603,1.7988550008204298,5.461347698430489e-19,7.236285700420404e-16
MALL,4.1299997830172995e-20,-2.12496263610759,-1.7264406620125703,-2.52348461020262,5.64869351921582e-19,7.490167606480175e-16
PAPD7,4.2151470353154097e-20,1.16067937642295,1.3889413839216997,0.9324173689241908,5.76080682987794e-19,7.644590663248027e-16
ATAD2,4.22551682561312e-20,1.3840348523856398,1.6556106853329098,1.1124590194383701,5.770630508231889e-19,7.663397314931955e-16
IFI30,4.3462884725673696e-20,1.0687760417850098,1.28877906948217,0.848773014087847,5.93109764774129e-19,7.882428773848182e-16
CTPS2,4.57251183988282e-20,1.11070567542549,1.3221617395479899,0.899249611302979,6.235118400610139e-19,8.292707472811482e-16
NT5C3B,4.7210640026574194e-20,1.34163394481741,1.61182031355842,1.0714475760764,6.43284874171262e-19,8.562121675219496e-16
TM2D1,4.86220990586887e-20,0.678982775308775,0.8177753619277571,0.540190188689793,6.62019811207491e-19,8.818103885283783e-16
PBXIP1,4.8752412441999404e-20,1.1092402878016498,1.33968512964541,0.878795445957892,6.632961380705929e-19,8.841737520481012e-16
RNF141,4.91916183370471e-20,1.0154186048884999,1.22057038511353,0.8102668246634671,6.68770007616707e-19,8.921391901606861e-16
UNC93B1,4.9628415997726503e-20,1.5389999408804598,1.7632572934437098,1.31474258831721,6.74202960700201e-19,9.00060952534768e-16
AIFM1,5.1060570936105994e-20,1.06088126358139,1.27049001770531,0.851272509457476,6.93139606659595e-19,9.260345144972183e-16
IVL,5.48776013353668e-20,-1.98094679296743,-1.61277584657792,-2.34911773935695,7.443980387570779e-19,9.952601778182122e-16
CFAP43,5.62920604512021e-20,-1.0870706961735,-0.9022699210474581,-1.27187147129955,7.63014057057549e-19,1.0209128083430012e-15
EVA1A,5.67418431735093e-20,1.11423184724209,1.3377526694982,0.8907110249859891,7.68536271691385e-19,1.0290700677947647e-15
GPR87,5.7222461181343e-20,-1.33154979833861,-1.09455345147347,-1.5685461452037501,7.74467579093162e-19,1.0377865559848367e-15
ITM2B,5.871180664589579e-20,0.7579276823475258,0.9074425389283499,0.6084128257667031,7.9403230822518e-19,1.064797325329966e-15
CLNS1A,6.2094364027732e-20,0.9541826420689671,1.14617754099158,0.762187743146355,8.385282099828349e-19,1.1261433860069476e-15
SPINK5,6.28532001142939e-20,-2.9935926705061298,-2.4290088706336,-3.55817647037866,8.481440753518109e-19,1.1399056372728341e-15
CDKN1A,6.43253506602713e-20,-1.81142592782874,-1.4540105933188798,-2.1688412623386,8.67363984813889e-19,1.1666045595746803e-15
MYO1C,6.4410925292867e-20,0.9805766933735359,1.17455515028412,0.7865982364629559,8.6787261598175e-19,1.168156541111436e-15
PIGP,6.524535992422559e-20,0.886305797396377,1.06134931889813,0.7112622758946271,8.78463138519492e-19,1.1832898475857553e-15
SEPT11,6.61731147010391e-20,1.0321648092987301,1.24401486313905,0.820314755458418,8.90293477906562e-19,1.2001156082180451e-15
PACSIN2,6.68112204212534e-20,0.896203730062321,1.0801222658543501,0.712285194270287,8.98212226508415e-19,1.2116882935598517e-15
IDE,6.977777033330039e-20,-0.9796207997671129,-0.783718804857833,-1.1755227946763898,9.37399735381285e-19,1.2654896427647358e-15
UXS1,7.04320748936891e-20,0.840827694782626,1.0192381812423101,0.662417208322942,9.45489348831936e-19,1.2773561102719456e-15
TMEM129,7.14759016123798e-20,0.8912986357162499,1.07947389776012,0.70312337367238,9.5879212399565e-19,1.29628695164212e-15
GM43740,7.206800567755259e-20,-1.40974510341667,-1.14960900591075,-1.6698812009226,9.66020215054023e-19,1.3070253509680938e-15
MAB21L3,7.50507369231195e-20,1.19384700480552,1.42912383100849,0.958570178602553,1.00525861509431e-18,1.3611201648376953e-15
HNRNPR,7.63272344393843e-20,0.7335574994762071,0.8786227161874541,0.5884922827649599,1.0216020101791e-18,1.3842707237926736e-15
NDUFA12,7.66693201102186e-20,0.636901454615225,0.7629470249123101,0.510855884318141,1.0254238860759e-18,1.3904747895189246e-15
LRRC45,7.84717226795122e-20,0.9267276811020679,1.11460107714429,0.738854285059848,1.04875693626797e-18,1.4231631625156333e-15
LARP7,7.93172111267857e-20,1.0911494846148901,1.30790989457521,0.874389074654583,1.05927609793475e-18,1.4384969409953854e-15
GM20442,8.83292636093918e-20,-1.1310696285161999,-0.9324257811741451,-1.32971347585826,1.17876344725528e-18,1.6019395248199295e-15
PARP10,9.501782160931099e-20,1.26757636535039,1.5054951400665801,1.02965759063419,1.2670905975782799e-18,1.7232432127064642e-15
KIZ,1.06427151990145e-19,0.98348936215725,1.19005361018034,0.776925114134163,1.4181945837569899e-18,1.93016282849327e-15
CASP12,1.06755680163935e-19,1.1525090725553302,1.26855746687866,1.03646067823199,1.42152791149275e-18,1.936121015453125e-15
RAD51,1.07698455721548e-19,1.73215698031724,1.9747006150667599,1.48961334556773,1.43302948860307e-18,1.9532191929659947e-15
COX18,1.07878623927833e-19,0.9806635584224971,1.1787867194970199,0.7825403973479781,1.4343744307589298e-18,1.9564867235551793e-15
NEDD9,1.14894669137228e-19,1.5132903931729298,1.75343461298135,1.27314617336451,1.52654191902767e-18,2.083729719472767e-15
PRDM1,1.2002769465349e-19,-1.4646216382828001,-1.17697577801308,-1.75226749855252,1.5912443495875003e-18,2.1768222702356944e-15
MARCH5,1.20339055775609e-19,0.767426058027869,0.9200619985262499,0.6147901175294879,1.59344476891979e-18,2.1824691155464446e-15
SYNE2,1.20369394211519e-19,1.11687885581896,1.3471372092805702,0.8866205023573449,1.59344476891979e-18,2.1830193334201087e-15
TMBIM4,1.26455764012086e-19,-0.737908756055521,-0.591001049016325,-0.8848164630947171,1.67279484764639e-18,2.2934017361231914e-15
AKR1E1,1.29325881974226e-19,1.0090167210671899,1.21610038519874,0.8019330569356479,1.70951471974094e-18,2.3454541954845625e-15
AMOTL1,1.3167007865435399e-19,0.8327169362175221,1.00104525118261,0.6643886212524339,1.7392341926259e-18,2.387968546475364e-15
USP34,1.3458439028140998e-19,0.754729222655543,0.9049764141569581,0.604482031154127,1.7764355910798098e-18,2.4408225021436514e-15
CLDN4,1.35930055097833e-19,0.937363119573908,1.12412779050945,0.7505984486383629,1.79289271218494e-18,2.4652274792542993e-15
MAPK1,1.3698215254098698e-19,0.634459422231895,0.7608793255472329,0.508039518916557,1.80545662680475e-18,2.48430831848334e-15
NFIX,1.4096240583098998e-19,0.9572786808737079,1.18530796841481,0.729249393332607,1.85522074902093e-18,2.5564941921508343e-15
TRAF4,1.44748242108133e-19,0.828530811866556,0.993696489940999,0.6633651337921129,1.90366506082169e-18,2.6251541188731e-15
PCGF2,1.45252617045683e-19,0.9520998393349059,1.14630718744707,0.7578924912227472,1.90891410343515e-18,2.634301462740507e-15
GMEB1,1.46017693065735e-19,0.941088004622768,1.13253123191553,0.7496447773300071,1.91757920451859e-18,2.64817688144017e-15
CYP7B1,1.5008763210411599e-19,1.46720863130009,1.6610305850987699,1.27338667750142,1.96960151652695e-18,2.7219892958402477e-15
DSP,1.5533888624861498e-19,-1.40733495629567,-1.12460750079679,-1.69006241179454,2.03703979826818e-18,2.817226041004881e-15
SPRR2K,1.5635883628090698e-19,-0.900307943789645,-0.583962668400002,-1.21665321917929,2.0489334210914298e-18,2.835723854790529e-15
RAN,1.57258730040162e-19,1.06289129742928,1.27504036488529,0.8507422299732809,2.0592377819555e-18,2.852044328008378e-15
CX3CL1,1.58783236798145e-19,1.62936907888152,1.94645628795645,1.3122818698065901,2.07491716207378e-18,2.8796927825711576e-15
TCIRG1,1.58799350516013e-19,1.1687525486477799,1.4135909514120701,0.923914145883487,2.07491716207378e-18,2.8799850209584118e-15
GM684,1.6387482039849699e-19,1.3474723955316499,1.55452367147698,1.14042111958633,2.1396931193284e-18,2.9720337427471415e-15
MEDAG,1.73390191557163e-19,1.53149389773249,1.74357495893367,1.31941283653131,2.26230540581346e-18,3.144604514080708e-15
TMPRSS11B,1.7628147754353198e-19,-2.6682848707030096,-2.1567600547691796,-3.17980968663684,2.2983758998774197e-18,3.197040876729496e-15
RELL1,1.8297634015552799e-19,0.962639968347192,1.1598180492154,0.7654618874789829,2.38395036283093e-18,3.3184589050606556e-15
NRM,1.83424259295292e-19,1.3875161366999098,1.6372063648762198,1.1378259085236,2.38807061491703e-18,3.3265823665794156e-15
CDCP1,1.85964072189703e-19,0.8740656425965629,1.05042662160882,0.6977046635843029,2.4194005833805298e-18,3.3726444132324533e-15
NDUFA4L2,1.8729053323305698e-19,-3.4762004102992896,-2.76415880170405,-4.18824201889454,2.4349111904765e-18,3.3967011107147213e-15
KPNA4,1.9042428442017198e-19,-0.874563448975389,-0.699185698766463,-1.04994119918431,2.4738788124958697e-18,3.453534822244239e-15
TMED1,1.91866904733086e-19,1.45930541744866,1.7149842075853703,1.2036266273119398,2.4908362091905798e-18,3.479698184239248e-15
NRP2,1.9251066167374698e-19,1.2685884574722799,1.5254051566348001,1.01177175830977,2.49740583699218e-18,3.4913733601150754e-15
RUVBL2,1.9469531855919602e-19,1.21226008926942,1.48271851018749,0.9418016683513442,2.52394159927775e-18,3.530994297389579e-15
UGP2,2.04844248773118e-19,0.7993479127614158,0.9594030743746379,0.639292751148194,2.6536109255352e-18,3.715055295749268e-15
XRN2,2.06753239996491e-19,0.7525563778708659,0.9032692024658879,0.601843553275844,2.67642880840569e-18,3.749676760576361e-15
FEN1,2.0860326555635602e-19,1.4426829845180402,1.7157270365013,1.16963893253478,2.6984513724180297e-18,3.7832288241300726e-15
SLC5A1,2.1812555381307696e-19,-1.36643714121196,-1.1248449861601102,-1.6080292962637999,2.81961870559798e-18,3.955925043953964e-15
CUEDC1,2.20953164767326e-19,0.8020823662919091,0.972806077665646,0.631358654918171,2.85413575229361e-18,4.007206596220225e-15
TMPRSS11A,2.29462567626713e-19,-1.28281682009348,-0.817381107321794,-1.74825253286516,2.9619452857495198e-18,4.1615331264780664e-15
LCMT1,2.31356986314693e-19,0.8086942612460831,0.9724249573581121,0.6449635651340551,2.98427475377189e-18,4.195890303803272e-15
HSP90AA1,2.39826604770605e-19,0.859107165218101,1.03154309930215,0.686671231134051,3.09132573142835e-18,4.349495304119692e-15
SPIN1,2.4288244146365697e-19,0.7308690714690079,0.877538228237336,0.584199914700681,3.1284914477165297e-18,4.404915958384883e-15
KNSTRN,2.45299822069488e-19,1.82893396722121,2.1724061177711897,1.4854618166712201,3.15738649613359e-18,4.448757573052234e-15
MMP15,2.4689721019639e-19,1.2681877739999898,1.523698100671,1.01267744732898,3.17569347810051e-18,4.477727804121729e-15
CENPH,2.52415389931902e-19,1.68264445477423,1.93380592191152,1.43148298763695,3.24436960439758e-18,4.577805511804975e-15
EMSY,2.5625837638213e-19,0.892588299977044,1.07939831112212,0.705778288831973,3.29143195047189e-18,4.647501914066309e-15
ZCCHC2,2.58421197305761e-19,0.995837706538278,1.19757429111064,0.794101121965915,3.31686258622596e-18,4.686726834337282e-15
ANXA4,2.59948999451859e-19,0.834729737771703,1.0024068143065201,0.667052661236887,3.33411248519018e-18,4.7144350540589144e-15
CHD4,2.6415360072503897e-19,0.6176911289574439,0.7439410504185391,0.49144120749634795,3.3856464330383798e-18,4.790689702749307e-15
